26
tip
Si	16.753	10.86346074004924	30.39242951022194
Si	20.594004035405327	13.080825171759736	33.528766063748236
Si	16.753	13.080825171759736	33.528766063748236
Si	20.594004035405327	15.298189603470234	36.66510261727453
Si	12.911995964594674	13.080825171759736	33.528766063748236
Si	16.753	15.298189603470234	36.66510261727453
Si	12.911995964594674	15.298189603470234	36.66510261727453
Si	18.67350201770266	9.754418110822801	33.52851121300944
Si	22.514506053107986	11.9717825425333	36.66484776653573
Si	14.832497982297337	9.754418110822801	33.52851121300944
Si	18.673502017702663	11.9717825425333	36.66484776653573
Si	14.832497982297337	11.9717825425333	36.66484776653573
Si	10.99149394689201	11.9717825425333	36.66484776653573
Si	16.753	6.428011049885866	33.52825636227064
Si	20.594004035405327	8.645375481596364	36.66459291579693
Si	16.753	8.645375481596364	36.66459291579693
Si	12.911995964594674	8.645375481596364	36.66459291579693
Si	18.67350201770266	5.318968420659429	36.66433806505813
Si	14.832497982297337	5.318968420659429	36.66433806505813
Si	16.753	10.863280533363644	32.744554499997264
Si	20.594004035405327	13.080644965074143	35.880891053523555
Si	16.753	13.080644965074141	35.880891053523555
Si	12.911995964594674	13.080644965074143	35.880891053523555
Si	18.67350201770266	9.754237904137206	35.88063620278476
Si	14.832497982297337	9.754237904137206	35.88063620278476
Si	16.753	6.427830843200271	35.88038135204596
